quizzes,solutions
500000700200053010070001050000040120002000300096020000020400030030970002008000004,513264798289753416674891253357648129842519367196327845725486931431975682968132574
500000702040000500000010000020500000000030080000000010108600000000700400300000000,516894732842376591937215846421568379695137284783429615158643927269781453374952168
500000710600203000000000800402000003000010000000070000200400000030600000000000100,583946712671283945924157836412869573795312684368574291257491368139628457846735129
500000720000046000000000000000250080006000090010000000300700100000000604000008000,564189723972346815183527469497251386236874591815693247349762158728915634651438972
500000730000100000000000200014000006200003000000090000300070000000600001080000040,521968734493127568678345219714582396269713485835496127346871952952634871187259643
500000760000000000026104900080030150000607000049080070001205680000000000054000001,513892764497356812826174935782439156135627498649581273371245689268913547954768321
500000800060900403000070050079004500000060040002700390010080000805002030003000008,527346819168925473934178652679234581351869247482751396716483925895612734243597168
500000803309700000000080050600007030700519006040200008090060000000005402804000007,576194823389752164412683759625847931738519246941236578297468315163975482854321697
500000804070200000000300000408050000000600020000000000620000070000040100030000000,592167834873294651146385297468952713319678425257431986624519378985743162731826549
500000807000401000090000000002600000700080000000000040200300000000070900040000010,514936827827451693396827451482615379739284165165793248271349586658172934943568712
500000809090200065008000020050430700100000004000016050020000600680007040904000003,562174839791283465438659127259438716176925384843716952327541698685397241914862573
500000810000320000000009000000701080042000000000000000000060203100500000000000400,523476819981325746476819325359741682842653197617298534798164253164532978235987461
500000840000201000030000000800050000006000002000000000600700300000080090020000001,512973846968241735437865129874652913156398472293417568681729354345186297729534681
500000870000031000200000000040060001700800000000000000010000080000600200039000000,561492873984731625273586194348269751796815432125374968412957386857643219639128547
500000900002006008061003000000500031100030402000200090000080004800060010040100070,578421963432976158961853247296548731157639482384217596719385624825764319643192875
500000900080070260030000048300208100700000002802705004460000030095030080003000005,524683917981574263637921548359248176746319852812765394468152739295437681173896425
500000930039000000000006080000019050008000000260000710100204000004000000090073201,581427936639185427472936185347619852918752364265348719153294678724861593896573241
500001004000394060008000000200000040091040820070000003000000900080257000100800005,563781294712394568948625731235178649691543827874962153357416982489257316126839475
500001008000000600000062570090205100004010300008309020076980000005000000800100003,562731948741598632983462571397245186254816397618379425176983254435627819829154763
500001032100000400307540000000600098030000040010005000000068203002000004890700005,564891732189372456327546819245617398736289541918435627451968273672153984893724165
500001090001090008060000704006450000000109000000038400807000020200060900040900005,538741296471296538962385714186452379354179862729638451897514623215863947643927185
500001340700200000000009000100030050060000002000000000020700000000080400090000000,582671349739248561641359278178432956964517832253896714825764193316985427497123685
500001600070452010300000000105020034700040256000000000400503070009000300000080000,542831697976452813318697425185926734793148256264375189421563978859714362637289541
500001640082300000000000000000240000600000100000000000100065000070000023000000000,539821647482376915761459238315247896648593172297618354123765489976184523854932761
500001700040060000000000000000705200060000080000100000000030096107000000008000000,526941738743568912819372654384795261961423587275186349452837196197654823638219475
500002000000041070094005021035000007060010030700000590120400760050320000000100009,571932486283641975694785321835294617469517832712863594128459763957326148346178259
